store,dept,type_no,markdown_type,allocated_spend,attributed_lift,allocated_spend_holiday,attributed_lift_holiday
8,38,4,Markdown Type 4,5958.78067479649,11412.617085699629,579.5465842828418,-350.9139089531619
8,38,5,Markdown Type 5,20024.383519788815,29384.83429947394,703.2514859905417,-586.4566109725342
8,40,1,Markdown Type 1,15231.501851016972,31784.590164308687,1089.5275106329632,4061.9560697016864
8,40,2,Markdown Type 2,5327.828648823729,-11196.613413240651,1852.1380713853632,-3158.8483356567217
8,40,3,Markdown Type 3,1685.2150345765112,-4483.8370633663,1465.530961773021,-4046.038514628769
8,40,4,Markdown Type 4,3650.654690402534,6182.6512886288865,351.6085210248124,57.92035550715695
8,40,5,Markdown Type 5,12356.350297944029,14075.809023669392,437.32082237679464,701.0004250766468
8,41,1,Markdown Type 1,394.75247858833285,312.23633050639245,49.57342480566021,-241.8602095429432
8,41,2,Markdown Type 2,99.58308410554213,-664.0862355272586,39.854416592138485,175.3631794123936
8,41,3,Markdown Type 3,110.7799001262162,-1952.0023783021652,99.42684839638034,-1384.7075545971177
8,41,4,Markdown Type 4,101.84371591839103,-226.98651245400316,13.959202998580032,-265.8157705772345
8,41,5,Markdown Type 5,368.425182900986,-3906.1012042229645,18.747176879655942,-189.99964469509803
8,42,1,Markdown Type 1,2114.052994305785,5312.856631814886,145.03793286369554,134.06113776941416
8,42,2,Markdown Type 2,658.1275946436474,992.5119309887244,236.8123605518154,-21.349366036203598
8,42,3,Markdown Type 3,220.40971153843554,50.97709248634213,192.02811333631814,129.2385716204504
8,42,4,Markdown Type 4,488.7607894048575,1150.627964008529,40.76124710284391,294.8444081034212
8,42,5,Markdown Type 5,1739.641215966127,-128.8536192984797,55.257517488638285,161.26524854291927
8,44,1,Markdown Type 1,1392.9981745134621,2140.872691506419,101.10808877079369,212.99973126521436
8,44,2,Markdown Type 2,388.6426963965254,497.3560213117695,120.56701225734587,1008.1886364609392
8,44,3,Markdown Type 3,190.1495496936157,863.9852060090832,163.9909996756046,490.62998298174455
8,44,4,Markdown Type 4,336.3180140513155,497.1612469121048,31.839657987536867,213.58525007091745
8,44,5,Markdown Type 5,1182.1043409402605,2454.134834260622,39.77593170860576,166.6063992211838
8,46,1,Markdown Type 1,7207.664034206376,9088.31183718475,478.5391764163292,1669.5295076779194
8,46,2,Markdown Type 2,2269.9822759026183,6307.724642791355,946.1103950541446,5135.921344020594
8,46,3,Markdown Type 3,773.1560796014894,656.9267242552545,657.2910850179865,797.5500529328693
8,46,4,Markdown Type 4,1677.6084752212344,2529.3744368198304,144.9871071282428,408.079601658906
8,46,5,Markdown Type 5,5870.368464309753,4616.05235894881,190.59066999463172,628.01949370971
8,49,1,Markdown Type 1,881.556300533832,1845.5585957659328,62.920879924526155,512.5535854368978
8,49,2,Markdown Type 2,313.63231584737105,-1038.5585006251035,123.93650227851475,-848.6987679082188
8,49,3,Markdown Type 3,25.67064455893006,488.7427568430109,15.412846757955084,601.9476308653468
8,49,4,Markdown Type 4,212.43144280944435,-135.2873020968891,21.59768054629965,14.808438298949444
8,49,5,Markdown Type 5,712.4914962013729,-465.4655498869527,24.877372169901502,103.88911330702432
8,52,1,Markdown Type 1,778.2451630701398,-11601.232642535655,55.509877570290534,-684.656365012072
8,52,2,Markdown Type 2,253.6302266866151,-1884.0246667423376,78.33606588462325,-39.42500066659212
8,52,3,Markdown Type 3,155.16337732278998,-401.82806788737537,141.20201685875404,-238.07250270384228
8,52,4,Markdown Type 4,188.4148458978889,-2674.245672435225,18.513021983793514,-291.6986707753333
8,52,5,Markdown Type 5,609.9679314900137,-7512.048950399408,23.477516370806732,-272.7374608421605
8,54,1,Markdown Type 1,16.65621922860523,-427.9181623647025,0.5284386118854705,-1.4913265031980845
8,54,2,Markdown Type 2,3.1296183326498412,-59.386873058174814,0.20956367800798803,-1.0931146207029492
8,54,3,Markdown Type 3,6.567520614626139,-168.27450005006332,6.304691662012421,-156.65560036453962
8,54,4,Markdown Type 4,3.794113541531643,-102.5452619096216,0.34290588212227324,-0.37626507442266055
8,54,5,Markdown Type 5,14.174023879788237,-396.59520261743774,0.3800203602987888,-3.3836934371366696
8,55,1,Markdown Type 1,2648.7874001718196,-5048.747826159679,199.82468037291846,1046.7168536775512
8,55,2,Markdown Type 2,1133.817284524652,3940.8067021143524,526.4447420877416,2850.43879794707
8,55,3,Markdown Type 3,793.1165124205066,-1540.7216012616716,731.7650936750402,-77.62087346426857
8,55,4,Markdown Type 4,640.0393094247818,-324.9109572906604,60.80409766702609,555.5471225505461
8,55,5,Markdown Type 5,2316.4323503999876,-14620.246317402343,90.64213810490796,510.81809928910207
8,56,1,Markdown Type 1,2029.2797552650102,3691.5074086880663,43.287301642296136,-590.719277805349
8,56,2,Markdown Type 2,220.07713613900884,594.598250844828,14.067537776024023,111.82853000611607
8,56,3,Markdown Type 3,58.51396528710113,-215.13093820537668,35.34705336782352,-99.4609039906399
8,56,4,Markdown Type 4,383.53594178336806,-863.0485820306026,12.445885231468711,-132.09952609905247
8,56,5,Markdown Type 5,1450.8375612279146,-1450.2061392969208,15.141718769016734,-176.83882211107482
8,58,1,Markdown Type 1,525.5153342602856,-14326.02006299335,29.851338170812564,-866.2945490512074
8,58,2,Markdown Type 2,180.10096943674773,-3025.5561383013255,32.162988701676454,105.8022992193223
8,58,3,Markdown Type 3,244.93965143382144,-5060.0025378019445,234.81966484231287,-4489.214476052571
8,58,4,Markdown Type 4,142.4101571320256,-3138.5409593700074,18.460352475356544,-616.4762646436404
8,58,5,Markdown Type 5,433.30053674705675,-11816.880301533372,19.19869583433703,-530.8170094719039
8,59,1,Markdown Type 1,197.13790841950077,-6404.342874753009,23.819033583185824,-276.32305989197056
8,59,2,Markdown Type 2,198.9349095441475,-2622.67335530196,146.71847658241893,-1389.2155627456093
8,59,3,Markdown Type 3,101.70118771969334,-2895.6544391653883,86.96629794100473,-1565.1165679365342
8,59,4,Markdown Type 4,48.5994793419116,-1375.46771810383,4.865972368097104,-86.06277640331402
8,59,5,Markdown Type 5,236.72022572862465,-12569.821612675813,11.316076596595593,-148.9620330225718
8,60,1,Markdown Type 1,96.48146586315593,-351.6791206624606,8.117718154842903,-23.723580835143267
8,60,2,Markdown Type 2,27.668046408943326,-26.131114947299938,7.10299982327412,128.51405237877367
8,60,3,Markdown Type 3,13.435881987080414,-180.79289607714017,11.845414868592709,-166.92299598467318
8,60,4,Markdown Type 4,23.814740331858317,-97.86228179139427,2.8825418210200913,-3.5061857190276533
8,60,5,Markdown Type 5,75.05885217652524,-13.734586521704873,3.26703673178803,-6.961289839929536
8,67,1,Markdown Type 1,2062.6976295674335,9465.771944363105,172.4981969688584,-206.99096403674696
8,67,2,Markdown Type 2,623.2753312961944,3614.6973712803206,243.65468120659173,412.1985243335079
8,67,3,Markdown Type 3,155.51830527925426,770.2552902479641,121.97629097258796,527.8372153403583
8,67,4,Markdown Type 4,509.14505704306487,893.4340689527093,74.60518415458803,-237.80771091757347
8,67,5,Markdown Type 5,1597.897757557615,9217.791325155904,74.7802902844084,-130.61706471954744
8,71,1,Markdown Type 1,986.0000030222391,-5255.151828787448,83.51222741278679,-682.5679568288646
8,71,2,Markdown Type 2,372.03727892369176,-1269.3837698895854,127.91494837337456,-206.00231934922238
8,71,3,Markdown Type 3,176.57431964732996,-462.521132225833,161.7741628624636,17.722669017268583
8,71,4,Markdown Type 4,257.8903541647891,-937.5230999032962,29.16585577991628,78.57293401732765
8,71,5,Markdown Type 5,789.0432802961495,-6023.2801691938375,35.165105856174556,-104.26532685650952
8,72,1,Markdown Type 1,14773.50307914065,1794.7652427135458,1273.5129241299494,1543.7632189397027
8,72,2,Markdown Type 2,5699.959528681005,-11432.35034696139,2318.1763921765746,-2574.1648966382727
8,72,3,Markdown Type 3,5843.537330460476,-4543.653257651877,5602.552750805552,-3948.1926346618147
8,72,4,Markdown Type 4,3916.2339550323013,-5.607102602293129,498.81870827921506,-1180.3160707203751
8,72,5,Markdown Type 5,11292.85298927383,880.245464501985,625.4782864851579,-344.6896169192428
8,74,1,Markdown Type 1,3579.6959372830484,8774.874180897663,300.27860320107845,-1402.375199147144
8,74,2,Markdown Type 2,1450.4748821491146,3401.4003372596285,567.3487804373077,835.5444724050583
8,74,3,Markdown Type 3,495.46598517899884,2572.604599398512,448.568057917647,2041.60164161495
8,74,4,Markdown Type 4,841.3611336181809,2456.415138041484,85.90776984857834,-97.96753698465908
8,74,5,Markdown Type 5,2783.4284348581036,10742.055744402714,117.48449166736494,-269.97337788820386
8,79,1,Markdown Type 1,8642.511537948161,36805.13296484894,569.9533610135724,7353.755136058271
8,79,2,Markdown Type 2,2613.3317929389,2775.927826247238,846.6283880762949,1575.1104699908594
8,79,3,Markdown Type 3,851.3942976980179,2661.9820845453537,735.9296211265589,1831.0489410596488
8,79,4,Markdown Type 4,2097.1628292739388,8183.715916426215,177.42474189064308,1836.2973445223925
8,79,5,Markdown Type 5,6627.009711621406,29461.341207932255,222.9656931484239,2354.72810836883
8,80,1,Markdown Type 1,3680.7212518235087,8873.531778149245,253.96663005729033,1101.3308453528239
8,80,2,Markdown Type 2,1161.8718721329747,3110.048418361885,413.7805108117713,612.4869642677025
8,80,3,Markdown Type 3,389.1014499643512,370.5914711388907,335.6405206985919,213.31076369472444
8,80,4,Markdown Type 4,867.9096957747295,1677.9287757912493,78.48529812745662,391.2593336244535
8,80,5,Markdown Type 5,3032.7418928883435,6732.189556558737,99.92697991049302,410.91209306029333
8,81,1,Markdown Type 1,5039.81072250305,8309.580477857533,340.67827842795776,873.7950782138678
8,81,2,Markdown Type 2,1493.9396536798256,3711.3292761866724,487.2726910507235,839.7221491014543
8,81,3,Markdown Type 3,579.8891442615632,-333.55205472755426,511.1665793310197,-602.0602371157437
8,81,4,Markdown Type 4,1180.3017409973966,1582.615063945198,99.82783830994505,304.56467248282974
8,81,5,Markdown Type 5,4104.874282417869,5617.907236738139,131.43780189104598,315.80833731759014
8,82,1,Markdown Type 1,5863.111883241923,-4738.08343980498,428.57827554258284,931.7608406652686
8,82,2,Markdown Type 2,1981.0832567569614,1989.860393174956,799.2232700069412,5906.5894461376365
8,82,3,Markdown Type 3,801.5202307380965,-3150.646896384021,688.463441969365,-2646.4602625031994
8,82,4,Markdown Type 4,1407.7375398500797,-1762.2114027886907,140.68966369518438,-360.50310257309064
8,82,5,Markdown Type 5,4914.37809503323,-3493.108654197258,176.50179776822165,86.32307827338346
8,83,1,Markdown Type 1,1042.0230681529827,8681.692417523436,81.69894726757056,98.67641883577741
8,83,2,Markdown Type 2,356.9094088790026,728.298049565979,97.1641852389347,248.30043445656193
8,83,3,Markdown Type 3,56.4705950821489,589.3611710157696,44.60578265414011,430.88010297301565
8,83,4,Markdown Type 4,252.07126230224935,1615.0659523515174,28.993835826570475,-111.90837779437621
8,83,5,Markdown Type 5,814.9878435695363,5278.312409543297,31.978592159142824,-17.988578470979242
8,85,1,Markdown Type 1,800.994820013622,-2779.1227731490735,52.5569081028682,165.05111159506933
8,85,2,Markdown Type 2,319.1754801442427,-408.00323516526385,136.69477712938382,-213.19493882759357
8,85,3,Markdown Type 3,93.21545139156416,-220.92008655494166,75.32029238017638,-53.17892206910007
8,85,4,Markdown Type 4,176.62413428097264,-419.6930241857816,13.5659369714929,90.57931698240873
8,85,5,Markdown Type 5,743.9274863945562,-4701.410880944939,20.549800319538328,68.60343231921506
8,87,1,Markdown Type 1,7769.97892778282,135021.85689160854,527.8004683767547,9914.47248409706
8,87,2,Markdown Type 2,2420.9648714142654,20024.755653855394,851.2505792613734,3480.8873801297104
8,87,3,Markdown Type 3,836.0457852410836,6070.425172572345,725.840811542293,3851.5240443324183
8,87,4,Markdown Type 4,1899.316955677812,29683.209097385054,175.61302329400596,2416.968817497864
8,87,5,Markdown Type 5,6396.70667039,90092.52318457868,213.6515340383591,3199.497273942951
8,90,1,Markdown Type 1,15885.606188258867,32785.04456150072,1099.5492301952795,4002.2786523381296
8,90,2,Markdown Type 2,4838.018925688063,17587.175556248294,1633.0061606010026,5472.994486223623
8,90,3,Markdown Type 3,1898.096667360855,6748.482280784192,1679.8645669490236,4607.570905873391
8,90,4,Markdown Type 4,3764.1507976796306,6578.01234848603,326.49180435855163,1372.7466644287395
8,90,5,Markdown Type 5,12814.977912330483,38955.95525298078,427.84627157510994,1603.4392911361267
8,91,1,Markdown Type 1,12736.240772519048,16425.893999383115,872.7043452629434,2555.011908428909
8,91,2,Markdown Type 2,3870.8833242354826,4236.249874954888,1184.0669669949882,47.481662770445105
8,91,3,Markdown Type 3,1244.121848078186,1324.827001787203,1075.9537823881908,1144.1368709646301
8,91,4,Markdown Type 4,3021.862601719128,2343.4421147322532,272.13932048807504,828.5450967437041
8,91,5,Markdown Type 5,10150.466971191041,15702.037009142563,338.5493086955987,903.7444610923137
8,92,1,Markdown Type 1,23737.807346601072,91832.51267614403,1730.3825046651775,5344.835581594491
8,92,2,Markdown Type 2,7531.672246357678,24549.867872517778,2449.554242781328,6412.510341939192
8,92,3,Markdown Type 3,3403.6561074153256,7490.975909065133,3060.775273590233,4848.4768907669595
8,92,4,Markdown Type 4,5697.513103272173,17474.00236775644,541.9498007217592,1328.0760395717925
8,92,5,Markdown Type 5,18851.374338174508,97039.4811745166,691.4017402952261,1873.1211461275695
8,93,1,Markdown Type 1,11317.177013636046,23161.99159437894,827.7956214483556,3329.3037182562857
8,93,2,Markdown Type 2,3348.0048970087532,8875.220179755956,1107.5083816020247,1423.5916461083873
8,93,3,Markdown Type 3,1346.1251047332873,5732.6689846815925,1193.886271147394,4493.327402740284
8,93,4,Markdown Type 4,2666.2116870094333,4536.121589526355,248.8436102369618,435.74852844777934
8,93,5,Markdown Type 5,8824.101024940865,32896.80765165715,319.8592950417137,969.3887044472673
8,94,1,Markdown Type 1,10598.653539972882,-11347.173953354846,664.0816264732933,2778.2821866950394
8,94,2,Markdown Type 2,3053.9976856410367,2310.2160080686376,974.6443565993459,240.71560737429456
8,94,3,Markdown Type 3,1026.2655752799974,1333.90137479669,894.2797205191802,893.2915165226017
8,94,4,Markdown Type 4,2432.8532786617275,-1670.7238851430864,196.32121863595108,500.7533247246934
8,94,5,Markdown Type 5,8566.395423342181,129.290455632604,255.5678731195028,799.8773646833693
8,95,1,Markdown Type 1,25890.319110282937,-4113.074444851382,1723.3254247443226,3306.6198992487953
8,95,2,Markdown Type 2,7616.201733364992,-2614.3789735009805,2615.1686381536456,-1273.6858422756518
8,95,3,Markdown Type 3,2467.6284855654776,-3252.341430002285,2128.524738757685,-3131.4144565527663
8,95,4,Markdown Type 4,6054.189811428958,-940.5065154437134,519.3849423206202,560.8917572916123
8,95,5,Markdown Type 5,20854.580078294643,2029.7313637983627,665.7429400286145,829.1586422880036
8,97,1,Markdown Type 1,6865.71465628499,3937.6040328687936,482.8136068583211,1997.4776527599672
8,97,2,Markdown Type 2,2063.9750898506454,2721.3283035961363,694.0010139178863,118.81901237630613
8,97,3,Markdown Type 3,639.917823615217,178.10418501679248,544.5234070040773,212.83942212060325
8,97,4,Markdown Type 4,1610.4530285603994,932.7835584284958,142.08347152710243,503.2312447529333
8,97,5,Markdown Type 5,5492.371316118743,4192.469920089776,183.28612851951303,630.5026679901893
8,98,1,Markdown Type 1,2630.717229194942,8103.502832545483,210.93088087571684,-405.5917898532078
8,98,2,Markdown Type 2,756.5253920098218,3252.3859600181336,240.84372649289855,1140.2462480791626
8,98,3,Markdown Type 3,481.45237659488316,1516.6232675987917,441.6037393890864,1085.6833260127019
8,98,4,Markdown Type 4,627.0407250747417,1843.0786888847042,75.38601796684435,-168.0316367516672
8,98,5,Markdown Type 5,2187.713187013637,7904.869250952889,88.64738400680054,-114.7461474869894
8,99,1,Markdown Type 1,3.1786324295427106,-162.98219704377178,0,0
8,99,2,Markdown Type 2,0.02274409812340333,-1.6744913527879146,0,0
8,99,3,Markdown Type 3,0.010508097283755341,1.1712669309449106,0,0
8,99,4,Markdown Type 4,0.9562069717343158,-53.73632359391259,0,0
8,99,5,Markdown Type 5,3.5403745676710807,-307.5982549404727,0,0
9,1,1,Markdown Type 1,3335.303474670354,20566.837411395016,310.7110354847791,850.0845990260535
9,1,2,Markdown Type 2,804.8875158910481,4405.085127569457,297.012690215818,2105.0344104217606
9,1,3,Markdown Type 3,681.8295046016713,1944.8821930872775,619.6844313190264,1297.0907582870009
9,1,4,Markdown Type 4,1059.4572024848787,3891.6289698107116,169.855057719988,-235.96436490711108
9,1,5,Markdown Type 5,3931.907592190689,20697.676298137536,348.8527025819374,714.1845971722939
9,2,1,Markdown Type 1,7584.995503541395,30162.15001328414,569.6236926734358,2911.5495812408
9,2,2,Markdown Type 2,1765.616026221488,5093.757816299329,693.521827833822,2572.7905152897943
9,2,3,Markdown Type 3,1317.1439370026696,2503.1185839029577,1202.2426058885983,1930.4633952370511
9,2,4,Markdown Type 4,2343.8111941926363,8911.943986692615,257.7404097546162,997.7279040179883
9,2,5,Markdown Type 5,8502.209171206468,35816.429599820985,649.6610333301602,2134.328604214363
