store,dept,weeks,window_sales,baseline_sales,yoy_lift_dollars,window_sales_holiday,baseline_sales_holiday
17,33,52,267418.34,269695.55,-2277.210000000002,22856.81,22129.31
17,34,52,594026.77,407664.47,186362.3,43380.090000000004,27776.54
17,35,52,69281.09,90057.09,-20776.0,5436.87,5321.43
17,36,52,71450.25,145579.61,-74129.36,5407.48,10206.5
17,38,52,4435519.22,3921506.3,514012.92000000004,288281.65,256230.03999999998
17,40,52,2555862.67,2413259.97,142602.69999999995,191427.68,174407.17
17,41,43,2059.96,1199.5,860.46,249.31,209.25
17,42,52,208208.73,197401.8,10806.930000000002,14098.64,12720.2
17,44,52,391723.62,402223.78,-10500.159999999996,29883.58,33845.55
17,45,26,510.78000000000003,500.84,9.940000000000024,5.97,11.94
17,46,52,1416097.52,1347000.27,69097.25,101620.95,89041.86
17,48,51,90596.18,50901.99,39694.19,7467.3,3073.0
17,49,23,671.96,1563.6499999999999,-891.6899999999999,-21.309999999999995,39.34
17,52,52,173709.6,187667.83,-13958.23,15619.31,14045.19
17,54,42,1975.44,2675.9900000000002,-700.55,144.72,220.83999999999997
17,55,52,542204.9,574577.45,-32372.550000000007,72333.3,65822.31
17,56,52,225543.08,211599.34,13943.74,3214.1,3112.03
17,58,50,69075.0,64611.0,4464.0,5505.0,6202.0
17,59,52,23715.63,34113.76,-10398.13,2057.94,2658.3199999999997
17,60,52,21601.8,19641.6,1960.2,1071.2,1117.6
17,67,52,427563.52,380567.04,46996.47999999999,30785.77,26346.780000000002
17,71,52,180160.36,183787.78,-3627.420000000002,22027.53,20122.12
17,72,52,2899093.66,2776841.09,122252.56999999998,406841.77,343208.67000000004
17,74,52,810573.46,773092.13,37481.32999999999,94341.9,88627.35
17,77,1,20.97,-20.97,41.94,0,0
17,79,52,1425552.61,1366472.26,59080.35,100469.23,94052.74
17,80,52,46771.03,42594.84,4176.190000000001,3105.63,2600.16
17,81,52,736912.89,664722.63,72190.26,48168.34,43188.26
17,82,52,986376.17,900530.66,85845.51000000001,79319.54,61515.89
17,83,52,28133.93,22795.5,5338.429999999999,2078.42,1732.37
17,85,52,207241.41,218390.58,-11149.17,14244.77,13595.58
17,87,52,783509.79,596250.94,187258.85,58404.33,38991.64
17,90,52,1851714.49,1547941.51,303772.98,136180.7,111049.65
17,91,52,709499.88,620261.3,89238.57999999999,47684.4,42745.700000000004
17,92,52,3154732.95,2641515.52,513217.43,246373.93,204575.0
17,93,52,213648.8,175475.78,38173.020000000004,15735.65,12087.57
17,94,27,23457.46,28159.190000000002,-4701.730000000001,53.47,370.12
17,95,52,2831965.19,2504345.6,327619.59,192683.63999999998,165543.2
17,97,52,437835.96,393587.84,44248.119999999995,29301.04,27002.78
17,98,46,10576.8,6437.68,4139.12,1255.3600000000001,1285.94
18,1,52,1087576.19,1174417.98,-86841.79000000004,82479.29000000001,82256.35
18,2,52,3173428.38,3217704.52,-44276.139999999985,242882.65,243985.32
18,3,52,798662.98,834357.22,-35694.240000000005,64130.55,73593.64
18,4,52,1392675.72,1344880.9,47794.82000000001,108766.13,103692.07
18,5,52,1129479.31,1257144.14,-127664.83,148892.77000000002,161577.95
18,6,52,231636.54,314639.39,-83002.85,35149.89,42709.4
18,7,52,1846179.94,1750825.01,95354.93000000002,207146.65,173215.61
18,8,52,1551740.62,1662872.35,-111131.73000000001,117721.55,125084.54000000001
18,9,52,855151.84,906987.17,-51835.33000000001,51730.799999999996,55368.56
18,10,52,820474.38,897427.52,-76953.14,62750.979999999996,70214.3
18,11,52,1018391.57,1076494.12,-58102.55000000001,67751.9,75472.65
18,12,52,171742.12,197862.16,-26120.039999999997,12392.82,13134.75
18,13,52,2090047.03,2172877.77,-82830.73999999998,164825.28,164263.37
18,14,52,1050677.6,1153004.99,-102327.38999999998,110489.45000000001,120220.03
18,16,52,748358.84,777683.22,-29324.380000000005,23873.44,31778.36
18,17,52,711368.31,792549.16,-81180.85,64685.54,71592.2
18,18,45,496555.91,516899.29,-20343.38000000001,69438.48,70541.93
18,19,52,117201.4,152821.79,-35620.39,8989.85,11550.95
18,20,52,384750.76,422948.09,-38197.33,33402.68,36673.12
18,21,52,237959.48,260934.85,-22975.370000000003,19876.96,19639.72
18,22,52,813508.86,808698.33,4810.5300000000125,80270.54999999999,73226.45999999999
18,23,52,1914173.35,1854766.68,59406.669999999984,138354.97999999998,140597.52
18,24,52,433346.71,443525.72,-10179.010000000004,37932.52,37614.0
18,25,52,823480.49,866430.92,-42950.43,58666.01,72048.06
18,26,52,493880.6,538555.61,-44675.01,41531.92,45474.11
18,27,52,148744.03,138364.62,10379.41,15104.86,10942.63
18,28,52,61667.22,61249.95,417.27000000000015,4504.0599999999995,5386.76
18,29,52,574652.26,518099.12,56553.14,47595.9,42806.47
18,30,52,297806.05,318748.13,-20942.08,20805.48,21944.42
18,31,52,130822.35,202410.94,-71588.59,9438.41,16582.22
18,32,52,432730.18,508506.26,-75776.08,40309.47,40323.04
18,33,52,434494.65,434158.58,336.06999999999516,39076.18,36964.54
18,34,52,1070362.43,986284.91,84077.51999999999,70660.54000000001,69499.7
18,35,52,206155.62,192806.66,13348.960000000001,12820.45,11330.05
18,36,52,123395.81,108466.88,14928.930000000002,6887.75,6312.9
18,38,52,3231443.02,3341339.79,-109896.77000000002,232226.28,256752.64
18,40,52,3068690.87,3136245.5100000002,-67554.64000000003,226694.58000000002,243904.88999999998
18,41,52,32459.79,48746.77,-16286.98,2477.38,2578.25
18,42,52,362377.49,339403.6,22973.89,27584.100000000002,25791.32
18,44,52,252650.64,264313.19,-11662.550000000003,21595.33,22591.14
18,45,2,83.78999999999999,10.0,73.78999999999999,0,0
18,46,52,1266951.92,1337382.7,-70430.78,100112.38,99297.5
18,49,52,532812.58,530769.93,2042.6499999999987,39499.66,38779.13
18,50,46,63567.4,35466.55,28100.85,5581.0,2165.0
18,52,52,131837.22,156456.68,-24619.46,13384.78,14417.81
18,54,41,2081.38,3547.56,-1466.18,102.8,387.82
18,55,52,533190.3,551358.1799999999,-18167.879999999994,77690.33,65040.29
18,56,52,233389.35,234906.68,-1517.3299999999963,4791.030000000001,2892.4700000000003
18,58,52,169099.5,169510.5,-411.0,5677.5,17060.5
18,59,52,41177.18,75824.64,-34647.46,8693.95,6615.89
18,60,47,8883.8,7480.6,1403.1999999999998,496.8,413.6
18,67,52,358460.99,417424.75,-58963.76,29644.13,33696.869999999995
18,71,52,389108.84,355886.02,33222.81999999999,42648.81,39478.11
18,72,52,2860504.66,3271221.92,-410717.26,493719.85,524955.72
18,74,52,1105106.16,1110850.23,-5744.069999999998,109486.05,99113.52
18,79,52,1162378.28,1113754.73,48623.55,100235.18,88789.11
18,80,49,35322.29,6824.39,28497.9,3232.33,449.45000000000005
18,81,52,722300.74,567094.46,155206.28,53887.259999999995,37038.36
18,82,52,826192.64,872489.08,-46296.439999999995,62730.24,64316.45
18,83,44,105743.34,31337.62,74405.72,8405.97,2312.52
18,85,52,102099.48,86011.35,16088.129999999997,7757.52,4536.63
18,87,52,1031240.69,954339.08,76901.61,83180.48,71410.1
18,90,52,1341597.57,721807.16,619790.41,105309.63,51435.26
18,91,52,1303071.77,403795.67,899276.1,105927.51000000001,21199.64
18,92,52,3414314.27,2186327.93,1227986.34,268515.62,173252.01
18,93,45,177157.07,45070.71,132086.36,9824.35,2207.73
18,94,43,375032.57,175083.45,199949.12,25655.01,12591.960000000001
18,95,52,3002723.22,2784557.52,218165.7,225762.84,202559.03
18,97,48,369124.01,172710.34,196413.67,20338.760000000002,9315.6
18,98,47,87492.41,14048.51,73443.9,5699.57,240.18
19,1,52,1177790.84,1104836.37,72954.47,84816.70999999999,79164.67
19,2,52,2600638.95,2597737.4,2901.550000000003,196096.02000000002,190342.96
19,3,52,934067.26,938523.91,-4456.649999999985,104091.40000000001,106574.20999999999
19,4,52,1613762.61,1623454.26,-9691.650000000009,128619.29000000001,126000.99
19,5,52,1377804.15,1636292.83,-258488.68,194015.15,206006.53
19,6,52,267447.77999999997,325521.54,-58073.76,40855.26,43522.48
19,7,52,1884606.36,1817913.34,66693.02,202817.33,173978.16
19,8,52,2216786.26,2179548.02,37238.239999999976,165471.21,164562.85
19,9,52,1702306.86,1512840.99,189465.87,117350.64,100332.31999999999
19,10,52,1481083.78,1456766.82,24316.960000000003,112500.47,95227.45999999999
19,11,52,1096213.18,1097289.85,-1076.6699999999964,76867.7,80320.51
19,12,52,309593.06,312733.74,-3140.6799999999957,18406.83,18045.2
19,13,52,1685927.09,1734310.43,-48383.34000000001,126725.5,131257.7
19,14,52,1019840.76,958916.15,60924.60999999999,108770.59,100094.76000000001
19,16,52,1340438.77,1305278.27,35160.5,39198.5,37954.07
19,17,52,868112.32,879780.53,-11668.209999999995,78048.41,70683.72
19,18,38,503452.55,492071.46,11381.090000000007,68034.31999999999,80042.48
19,20,52,333168.45,341124.82,-7956.370000000002,26986.36,28357.199999999997
19,21,52,367420.13,359146.41,8273.720000000005,28852.68,27399.57
19,22,52,633737.9,640698.2,-6960.300000000003,60106.6,58466.9
19,23,52,1505168.42,1456555.88,48612.54000000001,128740.15000000001,115557.72
19,24,52,294405.84,292762.49,1643.350000000004,32041.54,32073.05
19,25,52,646971.82,685027.32,-38055.49999999999,52954.399999999994,48556.869999999995
19,26,52,415600.6,396350.44,19250.16,34526.89,33688.67
19,27,52,128798.16,123433.17,5364.990000000002,13097.71,10721.96
19,28,52,41641.2,44687.61,-3046.41,3095.44,3433.91
19,29,52,316628.7,295131.4,21497.300000000003,30007.05,23813.28
19,30,52,212618.75,229799.01,-17180.260000000002,17192.12,17268.17
19,31,52,154691.16,164701.39,-10010.230000000001,16691.670000000002,16458.5
19,32,52,388835.19,402691.74,-13856.550000000001,36762.74,31937.88
19,33,52,318980.04,309198.79,9781.250000000007,33072.1,32403.239999999998
19,34,52,906278.95,845647.74,60631.21000000001,65733.12,61403.619999999995
19,35,52,186590.91,170154.74,16436.170000000002,11538.1,11390.94
19,36,52,96700.4,114844.2,-18143.8,7512.66,8137.88
19,37,52,144133.3,148328.78,-4195.48,11668.09,10833.49
19,38,52,3843619.5,4099727.02,-256107.52000000002,267831.45,298524.41000000003
19,40,52,2808098.23,2775090.53,33007.7,205186.08000000002,218199.43
19,41,52,176107.26,157764.73,18342.53,17366.54,13796.25
19,42,52,342263.95,326112.87,16151.079999999998,22644.77,22180.48
19,44,52,297691.3,283707.84,13983.459999999997,26030.75,23925.89
19,46,52,1067362.44,1058662.09,8700.35000000001,83187.14,81594.22
19,47,1,649.0,-97.97,746.97,0,0
19,49,52,284209.99,270128.68,14081.309999999996,17791.91,18786.17
19,50,50,52336.5,42041.0,10295.5,2285.0,2708.0
19,51,2,19.92,138.24,-118.32,0,0
19,52,52,85246.33,82164.33,3082.000000000001,8694.24,7913.58
19,54,40,1489.1399999999999,2978.17,-1489.03,136.28,355.64
19,55,52,683861.57,774256.73,-90395.16,104451.67,101506.92
19,56,52,268586.96,266243.84,2343.1200000000035,7230.92,5988.37
19,58,52,180125.0,147893.0,32232.0,14335.0,12319.0
19,59,52,24775.8,45959.84,-21184.04,3259.74,5202.66
19,60,52,27458.4,28431.0,-972.5999999999999,1801.4,2200.0
19,67,52,731777.5499999999,695012.12,36765.42999999998,58885.64,54513.68
19,71,52,326841.43,317341.6,9499.830000000005,33518.27,31671.35
19,72,52,3767124.34,4025207.85,-258083.51000000007,575215.79,586894.73
19,74,52,950062.31,950609.59,-547.2799999999788,91360.98999999999,87320.25
19,79,52,1063440.69,1131589.37,-68148.68,87933.78,86111.33
19,80,52,1118212.79,1162627.3,-44414.509999999995,84957.09,87140.34
19,81,52,1109486.51,1141433.16,-31946.65000000001,84118.61,85367.91
19,82,52,1313349.09,1240880.18,72468.90999999999,125542.34,94721.75
19,83,52,212251.0,219277.11,-7026.109999999999,21552.13,22095.71
19,85,52,237090.07,257195.12,-20105.05,17198.31,18664.73
19,87,52,966117.59,828682.23,137435.36,83016.65,64208.56
19,90,52,3487251.96,3562493.53,-75241.56999999995,289886.02,286184.42
19,91,52,2706647.15,2874953.18,-168306.03,212686.22,223685.94999999998
19,92,52,6047642.86,5889740.61,157902.24999999994,484601.97,466998.29000000004
19,93,52,1953370.84,1954370.66,-999.8200000000215,155742.2,153658.42
19,94,52,1876660.41,1962878.21,-86217.79999999999,139308.36,144308.02000000002
19,95,52,4847456.89,5003894.65,-156437.75999999995,369668.70999999996,381200.69
19,96,52,805766.4299999999,790367.17,15399.259999999993,64612.9,67501.96
19,97,52,1018428.36,1069142.39,-50714.02999999999,78776.12,78737.67
19,98,52,640899.21,676147.53,-35248.32,52811.01,53829.41
19,99,8,725.16,2955.0,-2229.84,0.06,240.0
20,1,52,2017140.03,2126218.6,-109078.57000000005,148717.72,142798.02000000002
20,2,52,4126397.09,4018129.1,108267.98999999995,308011.87,291347.38
20,3,52,816256.13,803493.61,12762.52,62735.7,63219.09
20,4,52,2724867.44,2673371.79,51495.650000000016,214648.81,200877.18
20,5,52,2132987.05,2369252.14,-236265.08999999997,317813.11,274154.01
20,6,52,385387.54,463993.64,-78606.09999999999,54723.2,51438.88
20,7,52,2840943.48,2734765.98,106177.50000000004,292244.01,262395.54
20,8,52,4143556.88,3941624.81,201932.06999999995,304970.25,281186.33
20,9,52,2112852.59,1940316.73,172535.86000000004,164829.6,131955.91999999998
20,10,52,2294237.9,2183248.7,110989.20000000001,174521.75,158902.38
20,11,52,1310853.82,1360994.92,-50141.09999999998,99102.61,100049.62
20,12,52,396139.23,377836.13,18303.100000000006,22905.99,22722.03
20,13,52,2934340.96,2898923.86,35417.1,221748.38,213635.21000000002
20,14,52,1333928.63,1302615.9,31312.729999999996,149367.72,133216.58
20,16,52,1283143.88,1293412.74,-10268.859999999986,32721.26,30064.16
20,17,52,978260.11,985491.2,-7231.089999999995,88948.65,85843.64
20,18,44,721198.6,702507.83,18690.769999999993,121160.98000000001,131456.7
20,19,20,-152.9,5224.45,-5377.35,-20.76,444.0
20,20,52,361076.33,351713.39,9362.939999999997,29308.67,29252.36
20,21,52,670965.19,689250.77,-18285.58,54492.83,52767.91
20,22,52,758547.67,762578.93,-4031.2600000000084,88461.43000000001,86618.68
20,23,52,2068349.41,1980741.81,87607.6,166379.66999999998,147008.5
20,24,52,423661.85,435893.95,-12232.100000000004,33720.94,39101.36
20,25,52,892662.78,929737.31,-37074.53000000001,68646.02,66957.78
20,26,52,687894.3,642423.41,45470.89000000001,58159.96,54692.8
20,27,52,146769.2,146456.62,312.58000000000084,15298.05,11812.060000000001
20,28,52,46774.33,50675.89,-3901.560000000001,3584.35,3976.74
20,29,52,489678.76,471274.54,18404.219999999994,46900.1,35747.23
20,30,52,288281.4,319944.91,-31663.51,23205.23,23580.0
20,31,52,196375.43,212149.47,-15774.04,16440.16,17413.43
20,32,52,769183.78,719650.42,49533.36,81724.97,57550.31
20,33,52,479079.07,488940.14,-9861.070000000007,40506.3,40293.65
20,34,52,1166681.14,1101315.55,65365.59,81873.51,83136.38
20,35,52,332580.41,298268.2,34312.21,22675.57,20241.36
20,36,52,182211.12,179287.74,2923.380000000003,12653.869999999999,10030.65
20,37,52,213101.98,216071.18,-2969.2000000000007,16567.98,17631.61
20,38,52,6037520.13,5560930.01,476590.12000000005,441950.16000000003,391245.74
20,40,52,4626890.81,4452952.51,173938.3,347422.64,337001.36
20,41,52,319583.29,381228.19,-61644.899999999994,31248.22,34796.42
20,42,52,476183.61,457360.43,18823.180000000008,33879.99,33092.09
20,44,52,440071.27999999997,410476.97,29594.309999999998,37815.18,33691.46
20,45,3,59.849999999999994,41.88,17.97,11.97,10.47
20,46,52,1832866.7,1763508.18,69358.51999999997,146597.9,129457.0
20,47,3,35.92,964.0,-928.08,-798.0,598.0
20,48,43,97055.91,56078.96,40976.95,14086.99,8407.99
20,49,52,1110911.55,1121681.5,-10769.950000000012,76662.93,79279.33
20,50,52,158834.61,174362.29,-15527.679999999998,11909.07,13628.86
20,52,52,171827.58,165624.98,6202.599999999999,16624.59,12234.289999999999
20,54,50,2723.9,9809.36,-7085.46,219.4,1205.06
20,55,52,993716.95,1108135.43,-114418.48000000001,143023.22,144276.04
20,56,52,265780.61,245879.67,19900.939999999995,8141.17,5806.65
20,58,51,212782.0,199277.0,13505.0,18135.0,21214.0
20,59,52,62715.07,127099.88,-64384.81,10852.1,20351.190000000002
20,60,52,34010.8,30002.4,4008.4,1979.4,1904.2
20,67,52,929316.26,871100.89,58215.37000000001,72262.69,65481.54
20,71,52,430366.56,438355.22000000003,-7988.66,53477.450000000004,47643.91
20,72,52,4728300.77,5224924.93,-496624.16,734268.72,739634.12
20,74,52,1160193.73,1173614.53,-13420.799999999996,122815.02,114212.0
20,79,52,2030326.69,1959838.41,70488.28,167679.77000000002,146917.05
20,80,52,2107958.44,2058328.78,49629.659999999974,156505.72999999998,151859.28
20,81,52,1823377.53,1701080.25,122297.28000000001,134703.19,124744.15
20,82,52,1775506.19,1616765.97,158740.22,156577.4,125980.6
20,83,52,307901.32,286178.59,21722.73,23678.879999999997,23178.47
20,85,52,248594.69,254738.22,-6143.530000000001,16141.130000000001,16164.46
20,87,52,2716145.88,2234828.22,481317.66000000003,230322.25,162809.29
20,90,52,5157392.04,5044654.73,112737.31000000004,412804.18,394527.9
20,91,52,4110095.43,4066024.73,44070.700000000026,300531.99,292834.62
20,92,52,9130507.290000001,8472976.98,657530.3100000002,699760.4600000001,636407.81
20,93,52,2900960.61,2753983.58,146977.02999999997,227663.15,214602.78
20,94,52,3283180.15,3254516.76,28663.38999999997,229954.24,222738.96
20,95,52,7832145.06,7608545.08,223599.97999999992,568128.07,561946.4
20,97,52,1361766.0,1346393.02,15372.98,104841.79000000001,106091.92
20,98,52,1015303.82,1016451.38,-1147.5600000000086,83677.43,83466.26
20,99,10,1280.77,2380.01,-1099.24,0.67,140.0
21,1,52,780832.4,788229.41,-7397.010000000006,60490.47,57195.17
21,2,52,2511276.78,2482541.66,28735.120000000024,194564.54,182969.96000000002
21,3,52,756535.55,747536.51,8999.039999999983,57340.84,40483.31
21,4,52,960884.24,1040072.26,-79188.02000000002,78293.26999999999,81663.71
21,5,52,866140.25,952821.18,-86680.93000000001,114764.77,109205.76000000001
21,6,52,154655.69,229067.34,-74411.65000000001,23782.23,30495.05
21,7,52,1305757.98,1418366.38,-112608.40000000002,150923.97,113282.85
21,8,52,908900.64,975598.37,-66697.73000000001,66895.04,73045.27
21,9,52,830675.62,834729.05,-4053.429999999993,59439.72,58084.33
21,10,52,745615.85,796287.66,-50671.81,54635.78,58968.619999999995
21,11,52,664797.11,700013.79,-35216.68,48299.38,46756.59
21,12,52,137061.46,146581.57,-9520.11,9600.51,9704.21
21,13,52,1420936.92,1491311.08,-70374.16,111753.70999999999,113390.7
21,14,52,763425.4400000001,895213.42,-131787.98,82452.53,84256.17
21,16,52,291984.44,322113.49,-30129.05,10511.34,11363.83
21,17,52,351161.4,372512.32,-21350.92,34305.37,29760.91
21,18,36,326440.07,313340.77999999997,13099.289999999997,53498.33,50676.96
21,19,52,90741.37,111062.27,-20320.899999999998,6552.09,8012.9800000000005
21,20,52,269138.15,274500.25,-5362.100000000002,22374.3,23444.62
21,21,52,164422.37,158840.6,5581.77,13503.46,11610.37
21,22,52,428185.76,448775.64,-20589.879999999997,43044.34,44099.54
21,23,52,1928377.55,1965394.58,-37017.030000000035,160039.44,155970.51
21,24,52,473429.91000000003,460096.91,13333.000000000005,41387.76,37342.88
21,25,52,902417.73,962170.72,-59752.990000000005,63685.99,66972.35
21,26,52,533542.64,572447.16,-38904.52,45554.65,50655.06
21,27,52,89154.64,90386.51,-1231.8699999999994,8522.07,7994.320000000001
21,28,52,34807.98,40446.34,-5638.36,3169.54,3817.98
21,29,52,262030.54,274178.63,-12148.089999999998,22956.77,24080.29
21,30,52,227773.08,241400.05,-13626.969999999998,16349.11,17177.78
21,31,52,194090.33,218612.99,-24522.66,14207.14,16756.739999999998
21,32,52,351294.55,378384.12,-27089.569999999996,32483.67,26816.510000000002
21,33,52,431442.31,438658.69,-7216.379999999999,38276.35,40388.189999999995
21,34,52,997548.69,968118.64,29430.04999999999,78646.43,73819.27
21,35,52,125680.0,143295.78,-17615.78,8854.68,9900.02
21,36,52,105039.76,116561.08,-11521.32,8602.94,8879.08
21,38,52,1904272.97,2229428.07,-325155.1,144458.98,162861.69
21,40,52,2037442.27,2072244.81,-34802.53999999999,150135.56,153027.34
21,41,52,95485.03,156488.03,-61003.0,9854.34,17238.5
21,42,52,281091.74,246008.29,35083.45,22170.59,17365.41
21,44,52,220226.09,234107.0,-13880.909999999998,18225.02,16916.77
21,46,52,1030215.45,1019579.79,10635.659999999993,78647.7,75339.17
